student_id,reading,math,pre_reading,pre_math,teacher_fem,two_teachers,mixed_grades,class_size,percent_girls,percent_native,teacher_exp,grade,school_id,classroom_id
413,-0.326070487499237,-1.45413529872894,0.109931416809559,-0.13569700717926,1,1,1,26,36.3636360168457,100,9,4,1660,4W
414,0.928871870040894,0.637571573257446,0.493436932563782,0.670673310756683,1,0,1,25,54.5454559326172,100,4,4,1660,4V
415,0.638943135738373,-0.0137398475781083,0.756603002548218,0.2877117395401,0,1,1,27,40,66.6666641235352,29,8,4537,8M
416,-0.493125438690186,1.08855652809143,1.62273621559143,0.00277166184969246,1,0,0,28,59.2592582702637,57.6923065185547,2,4,8521,4B
417,-0.517208993434906,0.867870986461639,0.240557104349136,0.215889647603035,1,0,0,26,40,100,4,4,8525,4A
418,-0.243671581149101,2.6210310459137,0.611950933933258,0.43145164847374,1,0,0,25,34.7826080322266,72.2222213745117,6,4,8525,4B
419,-0.316242724657059,-0.38438618183136,-0.714455664157867,0.215889647603035,1,0,0,25,41.6666679382324,91.6666641235352,21,4,8545,4A
420,-0.824240744113922,0.283484309911728,0.611950933933258,0.0721816495060921,1,0,0,23,40.9090919494629,85,2,4,8545,4B
421,-1.34266340732574,-2.76295113563538,-1.01789772510529,-1.69548606872559,1,0,0,28,40.7407417297363,88.8888854980469,2,6,8545,6B
422,-1.02619278430939,-0.0999387577176094,-0.572768568992615,-0.0864808186888695,1,0,0,29,46.4285697937012,80.7692337036133,7,6,8545,6A
423,-0.765917956829071,1.02672040462494,-1.65609490871429,0.0744197145104408,1,0,0,28,44.4444427490234,88.8888854980469,2,6,8545,6B
424,-0.877099633216858,0.206450015306473,-0.0770084485411644,0.2877117395401,0,0,0,24,43.4782600402832,80.9523773193359,4,8,8545,8B
425,1.20952653884888,0.206450015306473,1.05555331707001,0.687002182006836,1,0,0,23,59.0909080505371,85,4,8,8545,8A
426,-0.617617130279541,-0.63037121295929,-0.267466485500336,-0.280412167310715,1,1,0,27,66.6666641235352,92.5925903320312,13,4,8630,4C
